ano_agricola,dsc_safra_previsao,uf,produto,id_produto,area_plantada_mil_ha,producao_mil_t,produtividade_mil_ha_mil_t
1986/87             ,UNICA          ,RO,ARROZ                                   ,4684,102.0,171.0,1.7
1986/87             ,UNICA          ,RR,ARROZ                                   ,4684,9.0,10.0,1.1
1986/87             ,UNICA          ,RS,ARROZ                                   ,4684,782.0,3554.0,4.5
1986/87             ,UNICA          ,SC,ARROZ                                   ,4684,157.0,507.0,3.2
1986/87             ,UNICA          ,SE,ARROZ                                   ,4684,9.0,22.0,2.4
1986/87             ,UNICA          ,SP,ARROZ                                   ,4684,306.0,557.0,1.8
1987/88             ,UNICA          ,AC,ARROZ                                   ,4684,28.0,43.0,1.5
1987/88             ,UNICA          ,AL,ARROZ                                   ,4684,8.0,25.0,3.1
1987/88             ,UNICA          ,AM,ARROZ                                   ,4684,2.0,2.0,1.0
1987/88             ,UNICA          ,AP,ARROZ                                   ,4684,6.0,1.0,0.2
1987/88             ,UNICA          ,BA,ARROZ                                   ,4684,83.0,99.0,1.2
1987/88             ,UNICA          ,CE,ARROZ                                   ,4684,74.0,161.0,2.2
1987/88             ,UNICA          ,DF,ARROZ                                   ,4684,8.0,10.0,1.2
1987/88             ,UNICA          ,ES,ARROZ                                   ,4684,36.0,109.0,3.0
1987/88             ,UNICA          ,GO,ARROZ                                   ,4684,689.0,882.0,1.3
1987/88             ,UNICA          ,MA,ARROZ                                   ,4684,933.0,1229.0,1.3
1987/88             ,UNICA          ,MG,ARROZ                                   ,4684,560.0,902.0,1.6
1987/88             ,UNICA          ,MS,ARROZ                                   ,4684,298.0,372.0,1.2
1987/88             ,UNICA          ,MT,ARROZ                                   ,4684,747.0,896.0,1.2
1987/88             ,UNICA          ,PA,ARROZ                                   ,4684,165.0,185.0,1.1
1987/88             ,UNICA          ,PB,ARROZ                                   ,4684,15.0,22.0,1.5
1987/88             ,UNICA          ,PE,ARROZ                                   ,4684,8.0,27.0,3.4
1987/88             ,UNICA          ,PI,ARROZ                                   ,4684,263.0,408.0,1.6
1987/88             ,UNICA          ,PR,ARROZ                                   ,4684,195.0,332.0,1.7
1987/88             ,UNICA          ,RJ,ARROZ                                   ,4684,31.0,97.0,3.1
1987/88             ,UNICA          ,RN,ARROZ                                   ,4684,6.0,8.0,1.3
1987/88             ,UNICA          ,RO,ARROZ                                   ,4684,134.0,222.0,1.7
1987/88             ,UNICA          ,RR,ARROZ                                   ,4684,4.0,9.0,2.2
1987/88             ,UNICA          ,RS,ARROZ                                   ,4684,808.0,3983.0,4.9
1987/88             ,UNICA          ,SC,ARROZ                                   ,4684,160.0,552.0,3.4
1987/88             ,UNICA          ,SE,ARROZ                                   ,4684,12.0,39.0,3.2
1987/88             ,UNICA          ,SP,ARROZ                                   ,4684,271.0,493.0,1.8
1987/88             ,UNICA          ,TO,ARROZ                                   ,4684,443.0,657.0,1.5
1988/89             ,UNICA          ,AC,ARROZ                                   ,4684,30.0,43.0,1.4
1988/89             ,UNICA          ,AL,ARROZ                                   ,4684,9.0,29.0,3.2
1988/89             ,UNICA          ,AM,ARROZ                                   ,4684,5.0,5.0,1.0
1988/89             ,UNICA          ,AP,ARROZ                                   ,4684,1.0,1.0,1.0
1988/89             ,UNICA          ,BA,ARROZ                                   ,4684,77.0,84.0,1.1
1988/89             ,UNICA          ,CE,ARROZ                                   ,4684,67.0,125.0,1.9
1988/89             ,UNICA          ,DF,ARROZ                                   ,4684,6.0,5.0,0.8
1988/89             ,UNICA          ,ES,ARROZ                                   ,4684,37.0,112.0,3.0
1988/89             ,UNICA          ,GO,ARROZ                                   ,4684,483.0,627.0,1.3
1988/89             ,UNICA          ,MA,ARROZ                                   ,4684,933.0,1008.0,1.1
1988/89             ,UNICA          ,MG,ARROZ                                   ,4684,488.0,791.0,1.6
1988/89             ,UNICA          ,MS,ARROZ                                   ,4684,167.0,284.0,1.7
1988/89             ,UNICA          ,MT,ARROZ                                   ,4684,612.0,882.0,1.4
1988/89             ,UNICA          ,PA,ARROZ                                   ,4684,168.0,210.0,1.2
1988/89             ,UNICA          ,PB,ARROZ                                   ,4684,15.0,28.0,1.9
1988/89             ,UNICA          ,PE,ARROZ                                   ,4684,9.0,34.0,3.8
1988/89             ,UNICA          ,PI,ARROZ                                   ,4684,255.0,311.0,1.2
1988/89             ,UNICA          ,PR,ARROZ                                   ,4684,170.0,305.0,1.8
1988/89             ,UNICA          ,RJ,ARROZ                                   ,4684,30.0,104.0,3.5
1988/89             ,UNICA          ,RN,ARROZ                                   ,4684,6.0,8.0,1.3
1988/89             ,UNICA          ,RO,ARROZ                                   ,4684,147.0,249.0,1.7
1988/89             ,UNICA          ,RR,ARROZ                                   ,4684,8.0,17.0,2.1
1988/89             ,UNICA          ,RS,ARROZ                                   ,4684,826.0,4110.0,5.0
1988/89             ,UNICA          ,SC,ARROZ                                   ,4684,155.0,559.0,3.6
1988/89             ,UNICA          ,SE,ARROZ                                   ,4684,13.0,40.0,3.1
1988/89             ,UNICA          ,SP,ARROZ                                   ,4684,256.0,476.0,1.9
1988/89             ,UNICA          ,TO,ARROZ                                   ,4684,383.0,647.0,1.7
1989/90             ,UNICA          ,AC,ARROZ                                   ,4684,30.0,44.0,1.5
1989/90             ,UNICA          ,AL,ARROZ                                   ,4684,8.0,29.0,3.6
1989/90             ,UNICA          ,AM,ARROZ                                   ,4684,2.0,2.0,1.0
1989/90             ,UNICA          ,AP,ARROZ                                   ,4684,0.0,0.0,0.0
1989/90             ,UNICA          ,BA,ARROZ                                   ,4684,46.0,37.0,0.8
1989/90             ,UNICA          ,CE,ARROZ                                   ,4684,61.0,128.0,2.1
1989/90             ,UNICA          ,DF,ARROZ                                   ,4684,4.0,4.0,1.0
1989/90             ,UNICA          ,ES,ARROZ                                   ,4684,37.0,103.0,2.8
1989/90             ,UNICA          ,GO,ARROZ                                   ,4684,367.0,367.0,1.0
1989/90             ,UNICA          ,MA,ARROZ                                   ,4684,690.0,414.0,0.6
1989/90             ,UNICA          ,MG,ARROZ                                   ,4684,430.0,585.0,1.4
1989/90             ,UNICA          ,MS,ARROZ                                   ,4684,127.0,168.0,1.3
1989/90             ,UNICA          ,MT,ARROZ                                   ,4684,376.0,425.0,1.1
1989/90             ,UNICA          ,PA,ARROZ                                   ,4684,126.0,147.0,1.2
1989/90             ,UNICA          ,PB,ARROZ                                   ,4684,15.0,20.0,1.3
1989/90             ,UNICA          ,PE,ARROZ                                   ,4684,8.0,29.0,3.6
1989/90             ,UNICA          ,PI,ARROZ                                   ,4684,226.0,138.0,0.6
1989/90             ,UNICA          ,PR,ARROZ                                   ,4684,152.0,255.0,1.7
1989/90             ,UNICA          ,RJ,ARROZ                                   ,4684,24.0,44.0,1.8
1989/90             ,UNICA          ,RN,ARROZ                                   ,4684,3.0,4.0,1.3
1989/90             ,UNICA          ,RO,ARROZ                                   ,4684,87.0,143.0,1.6
1989/90             ,UNICA          ,RR,ARROZ                                   ,4684,6.0,11.0,1.8
1989/90             ,UNICA          ,RS,ARROZ                                   ,4684,751.0,3680.0,4.9
1989/90             ,UNICA          ,SC,ARROZ                                   ,4684,152.0,565.0,3.7
1989/90             ,UNICA          ,SE,ARROZ                                   ,4684,12.0,39.0,3.2
1989/90             ,UNICA          ,SP,ARROZ                                   ,4684,230.0,327.0,1.4
1989/90             ,UNICA          ,TO,ARROZ                                   ,4684,209.0,259.0,1.2
1990/91             ,UNICA          ,AC,ARROZ                                   ,4684,30.0,46.0,1.5
1990/91             ,UNICA          ,AL,ARROZ                                   ,4684,8.0,28.0,3.5
1990/91             ,UNICA          ,AM,ARROZ                                   ,4684,4.0,5.0,1.2
1990/91             ,UNICA          ,AP,ARROZ                                   ,4684,0.0,0.0,0.0
1990/91             ,UNICA          ,BA,ARROZ                                   ,4684,61.0,92.0,1.5
1990/91             ,UNICA          ,CE,ARROZ                                   ,4684,75.0,164.0,2.2
1990/91             ,UNICA          ,DF,ARROZ                                   ,4684,5.0,7.0,1.4
1990/91             ,UNICA          ,ES,ARROZ                                   ,4684,36.0,108.0,3.0
1990/91             ,UNICA          ,GO,ARROZ                                   ,4684,340.0,544.0,1.6
1990/91             ,UNICA          ,MA,ARROZ                                   ,4684,770.0,986.0,1.3
1990/91             ,UNICA          ,MG,ARROZ                                   ,4684,461.0,844.0,1.8
1990/91             ,UNICA          ,MS,ARROZ                                   ,4684,112.0,232.0,2.1
1990/91             ,UNICA          ,MT,ARROZ                                   ,4684,320.0,499.0,1.6
1990/91             ,UNICA          ,PA,ARROZ                                   ,4684,158.0,214.0,1.4
1990/91             ,UNICA          ,PB,ARROZ                                   ,4684,16.0,34.0,2.1
1990/91             ,UNICA          ,PE,ARROZ                                   ,4684,7.0,27.0,3.9
1990/91             ,UNICA          ,PI,ARROZ                                   ,4684,244.0,315.0,1.3
1990/91             ,UNICA          ,PR,ARROZ                                   ,4684,141.0,169.0,1.2
1990/91             ,UNICA          ,RJ,ARROZ                                   ,4684,16.0,55.0,3.4
1990/91             ,UNICA          ,RN,ARROZ                                   ,4684,4.0,6.0,1.5
1990/91             ,UNICA          ,RO,ARROZ                                   ,4684,79.0,131.0,1.7
1990/91             ,UNICA          ,RR,ARROZ                                   ,4684,4.0,16.0,4.0
1990/91             ,UNICA          ,RS,ARROZ                                   ,4684,830.0,4084.0,4.9
1990/91             ,UNICA          ,SC,ARROZ                                   ,4684,148.0,688.0,4.6
1990/91             ,UNICA          ,SE,ARROZ                                   ,4684,11.0,33.0,3.0
1990/91             ,UNICA          ,SP,ARROZ                                   ,4684,189.0,364.0,1.9
1990/91             ,UNICA          ,TO,ARROZ                                   ,4684,163.0,310.0,1.9
1991/92             ,UNICA          ,AC,ARROZ                                   ,4684,30.0,46.0,1.5
1991/92             ,UNICA          ,AL,ARROZ                                   ,4684,8.0,30.0,3.8
1991/92             ,UNICA          ,AM,ARROZ                                   ,4684,4.0,4.0,1.0
1991/92             ,UNICA          ,AP,ARROZ                                   ,4684,0.0,0.0,0.0
1991/92             ,UNICA          ,BA,ARROZ                                   ,4684,75.0,60.0,0.8
1991/92             ,UNICA          ,CE,ARROZ                                   ,4684,76.0,128.0,1.7
1991/92             ,UNICA          ,DF,ARROZ                                   ,4684,5.0,8.0,1.6
1991/92             ,UNICA          ,ES,ARROZ                                   ,4684,36.0,108.0,3.0
1991/92             ,UNICA          ,GO,ARROZ                                   ,4684,408.0,624.0,1.5
1991/92             ,UNICA          ,MA,ARROZ                                   ,4684,730.0,416.0,0.6
